rang,id,naslov,tip,st_epizod,leto,ogledi,ocena 
2243,#area2597,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,OVA,1,2007,9663,7.35
2244,#area2675,Doraemon Movie 17: Nobita to Ginga Express,Movie,1,1996,2179,7.35
2245,#area381,Fushigi Yuugi: Dai Ni Bu,OVA,6,1997,15519,7.35
2246,#area3327,Giant Gorg,TV,26,1984,2654,7.35
2247,#area1441,Ginga Tetsudou no Yoru,Movie,1,1985,11773,7.35
2248,#area32740,Girls &amp;amp; Panzer Movie Specials,Movie,3,2016,12696,7.35
2249,#area386,H2,TV,41,1995,5948,7.35
2250,#area14645,Hiiro no Kakera Dai Ni Shou,TV,13,2012,35207,7.35
2251,#area30991,Himouto! Umaru-chan OVA,OVA,2,2015,42687,7.35
2252,#area15735,Jormungand: Perfect Order Recap,Special,1,2012,8674,7.35
2253,#area8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",Movie,1,2010,2140,7.35
2254,#area15379,Kotoura-san,TV,12,2013,190211,7.35
2255,#area4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,TV,12,2008,18631,7.35
2256,#area37031,Mahoutsukai no Yome Recap,Special,1,2017,7626,7.35
2257,#area6299,Maria-sama ga Miteru 4th Specials,Special,11,2009,4296,7.35
2258,#area4114,Onegai My Melody: Kuru Kuru Shuffle!,TV,52,2006,2540,7.35
2259,#area33983,Onihei,TV,13,2017,27771,7.35
2260,#area326,Petshop of Horrors,TV,4,1999,41303,7.35
2261,#area10711,Plastic Neesan,ONA,12,2011,127689,7.35
2262,#area418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,Movie,1,1991,15456,7.35
2263,#area25647,Sabage-bu! Specials,Special,6,2014,12898,7.35
2264,#area22273,Selector Infected WIXOSS,TV,12,2014,107609,7.35
2265,#area9888,Shinryaku! Ika Musume Specials,Special,2,2011,17534,7.35
2266,#area4028,Slayers Revolution,TV,13,2008,28106,7.35
2267,#area536,Slayers: The Motion Picture,Movie,1,1995,18670,7.35
2268,#area75,Soukyuu no Fafner: Dead Aggressor,TV,25,2004,34212,7.35
2269,#area5226,Souten Kouro,TV,26,2009,13099,7.35
2270,#area9893,Suite Precure♪,TV,48,2011,9515,7.35
2271,#area1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,OVA,1,2005,8421,7.35
2272,#area2113,Tenkuu Senki Shurato,TV,38,1989,6738,7.35
2273,#area10862,Tennis no Ouji-sama: Pair Prince,Special,8,2010,4064,7.35
2274,#area3089,The Sky Crawlers,Movie,1,2008,40410,7.35
2275,#area2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,TV,12,2007,26185,7.35
2276,#area5525,07-Ghost,TV,25,2009,154282,7.34
2277,#area713,Air Movie,Movie,1,2005,49699,7.34
2278,#area9117,Amagami SS OVA,OVA,6,2011,39201,7.34
2279,#area31771,Amanchu!,TV,12,2016,67128,7.34
2280,#area10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,Special,6,2011,25965,7.34
2281,#area9120,Beelzebub: Hirotta Akachan wa Daimaou!?,Special,1,2010,27148,7.34
2282,#area5356,Canaan,TV,13,2009,156409,7.34
2283,#area2515,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys' Secret Investigation,OVA,1,2000,153567,7.34
2285,#area2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,Movie,1,1992,2698,7.34
2286,#area12875,Ginga e Kickoff!!,TV,39,2012,15578,7.34
2287,#area23539,Gudetama,TV,26,2005,55911,7.34
2289,#area18835,Hakuouki Reimeiroku Tokuten Disc,OVA,2,2013,3091,7.34
2290,#area9931,Happy Birthday: Inochi Kagayaku Toki,Movie,1,1999,2066,7.34
2291,#area19951,Hunter x Hunter Movie 2: The Last Mission,Movie,1,2013,60811,7.34
2292,#area940,Inukami!,TV,26,2006,55884,7.34
2293,#area953,Jyu Oh Sei,TV,11,2006,54410,7.34
2294,#area6980,Kaidan Restaurant,TV,23,2009,11870,7.34
2295,#area147,Kimi ga Nozomu Eien,TV,14,2003,108701,7.34
2296,#area16732,Kiniro Mosaic,TV,12,2013,116780,7.34
2297,#area35145,Kobayashi-san Chi no Maid Dragon Specials,Special,7,2017,43429,7.34
2298,#area1374,Kyoushoku Soukou Guyver (2005),TV,26,2005,15432,7.34
2299,#area1432,Lupin III: Fuuma Ichizoku no Inbou,Movie,1,1987,5604,7.34
2300,#area352,Motto! Ojamajo Doremi,TV,50,2001,12072,7.34
2301,#area5597,Natsu no Arashi!,TV,13,2009,37957,7.34
2302,#area12467,Nazo no Kanojo X,TV,13,2012,144864,7.34
2303,#area20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",OVA,1,2014,49512,7.34
2304,#area4618,RideBack,TV,12,2009,37749,7.34
2305,#area2111,Rockman.EXE Movie: Hikari to Yami no Program,Movie,1,2005,3179,7.34
2306,#area1259,Saint Seiya: Tenkai-hen Josou - Overture,Movie,1,2004,15355,7.34
2307,#area33726,Saiyuuki Reload Blast,TV,12,2017,26836,7.34
2308,#area1381,Seikai no Monshou Special,Special,1,2000,2858,7.34
2309,#area9355,Sekirei: Pure Engagement Episode 0,Special,1,2010,34879,7.34
2310,#area3009,Tiger Mask,TV,105,1969,5871,7.34
2311,#area36775,Wo Shi Jiang Xiaobai,ONA,12,2017,3888,7.34
2312,#area712,Zoids Genesis,TV,50,2005,11800,7.34
2313,#area306,Abenobashi Mahou☆Shoutengai,TV,13,2002,60570,7.33
2314,#area104,Ayashi no Ceres,TV,24,2000,45535,7.33
2315,#area9544,Biohazard: Damnation,Movie,1,2012,15716,7.33
2316,#area1347,Bubblegum Crisis,OVA,8,1987,25000,7.33
2317,#area34962,Digimon Adventure tri. 5: Kyousei,Movie,1,2017,25858,7.33
2318,#area36466,Digimon Adventure tri. 6: Bokura no Mirai,Movie,1,2018,20181,7.33
2319,#area10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,TV,24,2011,16902,7.33
2320,#area12231,Dragon Ball: Episode of Bardock,Special,1,2011,48993,7.33
2321,#area1858,Gakuen Utopia Manabi Straight!,TV,12,2007,23628,7.33
2322,#area4639,Gosenzo-sama Banbanzai!,OVA,6,1989,3693,7.33
2323,#area1906,Harukanaru Toki no Naka de: Maihitoyo,Movie,1,2006,4662,7.33
2324,#area31500,High School Fleet,TV,12,2016,65296,7.33
2325,#area8074,Highschool of the Dead,TV,12,2010,792937,7.33
2326,#area16700,Higurashi no Naku Koro ni Kaku: Outbreak,OVA,1,2013,43643,7.33
2327,#area16774,Inferno Cop,ONA,13,2012,63942,7.33
2328,#area32245,Kuromukuro,TV,26,2016,82257,7.33
2329,#area3577,Kyouran Kazoku Nikki,TV,26,2008,24465,7.33
2330,#area1609,Mai-Otome Zwei,OVA,4,2006,16170,7.33
2331,#area24475,Mangaka-san to Assistant-san to The Animation Specials,Special,6,2014,32942,7.33
2332,#area3345,Mikan Enikki,TV,30,1992,1589,7.33
2333,#area35949,Mobile Suit Gundam Thunderbolt: Bandit Flower,Movie,1,2017,4224,7.33
2334,#area4062,Musashi no Ken,TV,72,1985,1441,7.33
2335,#area11033,"Natsu-iro Egao de 1, 2, Jump!",TV,11,2012,53829,7.33
2337,#area2141,Oseam,Movie,1,2003,4680,7.33
2338,#area2847,Pokemon Diamond &amp;amp; Pearl: Dialga vs. Palkia vs. Darkrai,Movie,1,2007,55993,7.33
2339,#area35330,Poputepipikku,TV,12,2018,114647,7.33
2340,#area11835,Qin Shi Ming Yue: Zhu Zi Bai Jia,TV,34,2010,720,7.33
2341,#area13055,Sankarea OVA,OVA,2,2012,70576,7.33
2342,#area2361,Sei Juushi Bismarck,TV,51,1984,3627,7.33
2343,#area152,Solty Rei,TV,24,2005,22201,7.33
2344,#area341,Spiral: Suiri no Kizuna,TV,25,2002,41754,7.33
2345,#area18277,Strike the Blood,TV,24,2013,353954,7.33
2346,#area33558,Tales of Zestiria the X: Saiyaku no Jidai,Special,1,2016,43443,7.33
2347,#area30901,Utawarerumono: Itsuwari no Kamen,TV,25,2015,75616,7.33
2348,#area7,Witch Hunter Robin,TV,26,2002,78828,7.33
2349,#area975,Yokohama Kaidashi Kikou,OVA,2,1998,18219,7.33
2350,#area11697,Area no Kishi,TV,37,2012,48968,7.32
2351,#area5675,Basquash!,TV,26,2009,35861,7.32
2352,#area1983,Black Jack: Futari no Kuroi Isha,Movie,1,2005,3337,7.32
2353,#area6149,Chibi Maruko-chan (1995),TV,1,1990,1270,7.32
2355,#area1723,Clannad Movie,Movie,1,2007,119849,7.32
2356,#area2383,Cybersix,TV,13,1999,5011,7.32
2357,#area1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,OVA,1,1995,1889,7.32
2359,#area27825,Dragon Nest: Warriors' Dawn,Movie,1,2014,3348,7.32
2360,#area4726,Druaga no Tou: The Sword of Uruk,TV,12,2009,57303,7.32
2361,#area6795,Genius Party Beyond,Movie,5,2008,13396,7.32
2362,#area31499,Huyao Xiao Hongniang,ONA,13,2015,23950,7.32
2363,#area1206,Ihatov Gensou: Kenji no Haru,Movie,1,1996,4906,7.32
2364,#area38235,Inazuma Eleven: Orion no Kokuin,TV,1,2005,8074,7.32
2366,#area34712,Kujira no Kora wa Sajou ni Utau,TV,12,2017,100713,7.32
2367,#area29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,Special,1,2014,13284,7.32
2368,#area190,Love Hina Again,OVA,3,2002,69270,7.32
2369,#area963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &amp;quot;Naku na&amp;quot;",Special,1,2000,31282,7.32
2370,#area32698,Monster Musume no Iru Nichijou OVA,OVA,2,2016,45847,7.32
2371,#area30771,Mudai,TV,13,2007,140963,7.32
2373,#area7769,Ookami-san to Shichinin no Nakama-tachi,TV,12,2010,193505,7.32
2374,#area3887,Ookiku Furikabutte: Kihon no Kihon,Special,1,2008,9869,7.32
2375,#area15905,Qin Shi Ming Yue: Wanli Changcheng,TV,37,2012,707,7.32
2376,#area4581,Shikabane Hime: Aka,TV,13,2008,88924,7.32
2377,#area28621,Subete ga F ni Naru: The Perfect Insider,TV,11,2015,111122,7.32
2378,#area9241,Super Robot Taisen OG: The Inspector,TV,26,2010,6985,7.32
2379,#area36475,Sword Art Online Alternative: Gun Gale Online,TV,12,2018,217440,7.32
2380,#area10232,Tamayura: Hitotose,TV,12,2011,32243,7.32
2381,#area1303,The Animatrix,OVA,9,2003,53667,7.32
2382,#area36539,Tsuki ga Kirei Special,Special,1,2017,14052,7.32
2383,#area17901,All Alone With You,Special,1,2015,50782,7.31
2385,#area19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,Special,1,2013,51265,7.31
2386,#area31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,Special,1,2015,23641,7.31
2387,#area37716,Beelzebub-jou no Okinimesu mama.,TV,12,2018,24612,7.31
2388,#area6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,Movie,1,1997,2613,7.31
2389,#area3627,D.C.II S.S.: Da Capo II Second Season,TV,13,2008,23970,7.31
2390,#area8915,Dantalian no Shoka,TV,12,2011,107291,7.31
2391,#area24429,Daze,Movie,1,2010,1852,7.31
2393,#area654,Galaxy Angel 3 Specials,Special,2,2003,2902,7.31
2394,#area655,Galaxy Angel 4,TV,13,2004,5869,7.31
2395,#area3508,Genius Party,Movie,7,2007,24560,7.31
2396,#area29325,Ghost in the Shell: Arise - Alternative Architecture,TV,10,2015,31465,7.31
2397,#area21635,GJ-bu@,Special,1,2014,26526,7.31
2398,#area27945,Gugure! Kokkuri-san Specials,Special,11,2014,9141,7.31
2399,#area37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,TV,12,2018,180050,7.31
2400,#area14765,Ixion Saga DT,TV,25,2012,74219,7.31
2401,#area35159,Kimi no Hikari: Asagao to Kase-san.,OVA,1,2017,15642,7.31
2402,#area3272,Kinnikuman,TV,137,1983,5878,7.31
2403,#area6163,Kuroshitsuji Recap,Special,1,2009,26735,7.31
2404,#area1013,Le Chevalier D'Eon,TV,24,2006,41441,7.31
2405,#area5084,Mai Mai Shinko to Sennen no Mahou,Movie,1,2009,9105,7.31
2406,#area21863,Mangaka-san to Assistant-san to The Animation,TV,12,2014,164836,7.31
2407,#area1196,Masuda Kousuke Gekijou Gag Manga Biyori,TV,12,2005,6829,7.31
2408,#area36616,Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,Special,1,2018,29388,7.31
2409,#area5351,Mobile Suit Gundam 00: Tenshitachi no Kiseki,Special,1,2008,5512,7.31
2410,#area37764,Mobile Suit Gundam NT,Movie,1,2018,4041,7.31
2411,#area12637,Mogyutto &amp;quot;Love&amp;quot; de Sekkinchuu!,Special,1,2013,31245,7.31
2414,#area16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,Special,1,1999,8622,7.31
2415,#area2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,Special,1,2005,22005,7.31
2416,#area8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,TV,12,2010,444147,7.31
2417,#area107,Ou Dorobou Jing,TV,13,2002,28463,7.31
2418,#area34540,Pokemon: Kimi ni Kimeta!,Movie,1,2017,15189,7.31
2419,#area10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,OVA,1,1995,3009,7.31
2420,#area2486,Rumiko Takahashi Anthology,TV,13,2003,4557,7.31
2421,#area8934,Star Driver: Kagayaki no Takuto,TV,25,2010,82787,7.31
2422,#area390,Suzuka,TV,26,2005,84215,7.31
2423,#area6758,Tatakau Shisho: The Book of Bantorra,TV,27,2009,45658,7.31
2424,#area36511,Tokyo Ghoul:re,TV,12,2018,316587,7.31
2425,#area7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,OVA,1,2010,5240,7.31
2426,#area12669,Amagami SS+ Plus Specials,Special,6,2012,23544,7.3
2427,#area9925,Amagami SS: Tachibana Miya-hen - Imouto,Special,1,2011,38633,7.3
2428,#area15711,Bakuman.: Deraman.,Special,2,2012,11054,7.3
2429,#area32086,Blame! Movie,Movie,1,2017,59061,7.3
2430,#area10681,Blood-C: The Last Dark,Movie,1,2012,54107,7.3
2431,#area15687,Chuunibyou demo Koi ga Shitai! Lite,ONA,6,2012,81083,7.3
2432,#area2036,Cosmic Baton Girl Comet-san☆,TV,43,2001,2360,7.3
2433,#area61,D.N.Angel,TV,26,2003,147540,7.3
2434,#area32494,Days (TV),TV,24,2016,80425,7.3
2435,#area31163,Dimension W,TV,12,2016,195225,7.3
2436,#area3727,Doraemon Movie 01: Nobita no Kyouryuu,Movie,1,1980,2667,7.3
2437,#area2658,Doraemon Movie 09: Nobita no Parallel Saiyuuki,Movie,1,1988,1800,7.3
2438,#area2677,Doraemon Movie 11: Nobita to Animal Planet,Movie,1,1990,2361,7.3
2439,#area902,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Movie,1,1993,69476,7.3
2440,#area31737,Gakusen Toshi Asterisk 2nd Season,TV,12,2016,197293,7.3
2441,#area2484,Gear Fighter Dendoh,TV,38,2000,2078,7.3
2442,#area3485,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi,Special,26,2004,16635,7.3
2443,#area915,Ginga Densetsu Weed,TV,26,2005,9782,7.3
2444,#area11077,Hellsing: The Dawn,Special,3,2011,57232,7.3
2445,#area10189,Hunter x Hunter Pilot,OVA,1,2008,36790,7.3
2447,#area2745,Jigoku Sensei Nube OVA,OVA,3,1998,1927,7.3
2448,#area28387,Joukamachi no Dandelion,TV,12,2015,101641,7.3
2449,#area3010,Kaiketsu Zorro,TV,52,1996,6890,7.3
2450,#area28869,Kaitou Joker 2nd Season,TV,13,2015,3806,7.3
2451,#area2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,TV,50,1981,2847,7.3
2452,#area52,Kidou Tenshi Angelic Layer,TV,26,2001,45580,7.3
2453,#area28623,Koutetsujou no Kabaneri,TV,12,2016,415503,7.3
2454,#area8068,Kuroshitsuji Picture Drama,Special,1,2010,15875,7.3
2455,#area4375,Kyoro-chan,TV,91,1999,1574,7.3
2456,#area17247,Machine-Doll wa Kizutsukanai,TV,12,2013,201350,7.3
2457,#area28013,Macross Δ,TV,26,2016,47528,7.3
2458,#area24455,Madan no Ou to Vanadis,TV,13,2014,189246,7.3
2459,#area2818,Madou King Granzort,TV,41,1989,1227,7.3
2460,#area94,Mobile Suit Gundam SEED Destiny,TV,50,2004,77910,7.3
2461,#area3467,Nogizaka Haruka no Himitsu,TV,12,2008,99444,7.3
2462,#area6512,Nyan Koi!,TV,12,2009,183542,7.3
2463,#area2152,Oh! Edo Rocket,TV,26,2007,9636,7.3
2464,#area8171,One Piece Recap,OVA,1,2010,13009,7.3
2465,#area16468,One Piece: Glorious Island,Special,2,2012,17284,7.3
2466,#area31645,Persona 5 the Animation: The Day Breakers,Special,1,2016,33518,7.3
2467,#area1191,Saber Marionette J Again,OVA,6,1997,8724,7.3
2468,#area4063,Sekirei,TV,12,2008,254314,7.3
2469,#area31280,Selector Destructed WIXOSS Movie,Movie,1,2016,13559,7.3
2470,#area37396,Shikioriori,Movie,3,2018,32061,7.3
2471,#area1965,Sola,TV,13,2007,82306,7.3
2472,#area13073,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura Specials,Special,2,2011,3616,7.3
2473,#area3036,Tobe! Isami,TV,50,1995,1281,7.3
2474,#area3088,Tokyo Marble Chocolate,OVA,2,2007,19167,7.3
2475,#area415,Tonari no Yamada-kun,Movie,1,1999,22869,7.3
2476,#area30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,Special,1,2015,12265,7.3
2477,#area17917,Danball Senki Wars,TV,37,2013,2664,7.29
2478,#area2748,Dash! Kappei,TV,65,1981,3480,7.29
2479,#area2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,OVA,1,2002,3129,7.29
2481,#area2030,El Cazador de la Bruja,TV,26,2007,38902,7.29
2482,#area376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",Special,1,2005,142284,7.29
2483,#area1126,Figure 17: Tsubasa &amp;amp; Hikaru,TV,13,2001,8970,7.29
2484,#area1524,Fuujin Monogatari,TV,13,2004,11296,7.29
2485,#area34279,Grancrest Senki,TV,24,2018,115363,7.29
2486,#area35982,Gundam Build Fighters: GM no Gyakushuu,ONA,1,2017,4825,7.29
2487,#area24231,Hitsugi no Chaika: Avenging Battle,TV,10,2014,131972,7.29
2488,#area11313,Kimi no Iru Machi: Tasogare Kousaten,OVA,2,2012,31752,7.29
2489,#area34104,Knight's &amp;amp; Magic,TV,13,2017,110856,7.29
2490,#area34338,Lost Song,TV,12,2018,12239,7.29
2491,#area33074,Lupin III (2015) Specials,Special,2,2015,3678,7.29
2492,#area11777,Lupin III: Chi no Kokuin - Eien no Mermaid,Special,1,2011,4152,7.29
2493,#area1168,Musekinin Kanchou Tylor OVA,OVA,10,1994,6326,7.29
2494,#area13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,OVA,1,2012,23802,7.29
2495,#area37983,Nekopara: Koneko no Hi no Yakusoku,ONA,1,2018,10929,7.29
2496,#area195,Onegai☆Teacher,TV,12,2002,123097,7.29
2497,#area35752,Otsukimi Recital,Movie,1,2018,6812,7.29
2499,#area1120,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,Movie,1,2002,59850,7.29
2500,#area6713,Ranma ½: Nettou Uta Gassen,OVA,2,1990,4606,7.29
2501,#area3956,Shakugan no Shana II (Second) Specials,Special,3,2008,37506,7.29
2502,#area100,Shin Shirayuki-hime Densetsu Prétear,TV,13,2001,45237,7.29
2503,#area173,Tactics,TV,25,2004,32198,7.29
2504,#area33004,Tanaka-kun wa Kyou mo Kedaruge,Special,35,2016,18328,7.29
2505,#area2500,The Cockpit,OVA,3,1993,7288,7.29
2506,#area36186,The iDOLM@STER Prologue SideM: Episode of Jupiter,Special,1,2017,4029,7.29
2507,#area2427,Unico,Movie,1,1981,3020,7.29
2508,#area30419,"Wake Up, Girls! Beyond the Bottom",Movie,1,2015,5512,7.29
2509,#area30740,Young Black Jack,TV,12,2015,56828,7.29
2510,#area550,Yu☆Gi☆Oh!,TV,27,1998,126746,7.29
2511,#area883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,Movie,1,1994,17400,7.29
2512,#area30205,Aoharu x Kikanjuu,TV,12,2015,143884,7.28
2513,#area24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,Special,1,2011,15226,7.28
2514,#area3087,Cencoroll,Movie,1,2009,67977,7.28
2515,#area6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki's Case Files,OVA,1,1996,35368,7.28
2517,#area2987,Ginga Hyouryuu Vifam,TV,46,1983,2066,7.28
2518,#area2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,Special,1,2007,54779,7.28
2519,#area6463,Hoshi wo Katta Hi,Movie,1,2006,4411,7.28
2520,#area34787,Idol Time PriPara,TV,51,2017,2972,7.28
2521,#area25159,Inou-Battle wa Nichijou-kei no Naka de,TV,12,2014,228006,7.28
2522,#area19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,Special,1,2013,881,7.28
2523,#area21563,Kamigami no Asobi,TV,12,2014,87333,7.28
2524,#area16035,Karneval,TV,13,2013,141952,7.28
2525,#area33511,Koro-sensei Q!,Movie,1,2016,21203,7.28
2526,#area837,Kyou no 5 no 2,OVA,4,2006,25077,7.28
2527,#area3247,Love Hina Final Selection,OVA,1,2001,25092,7.28
2528,#area192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,Special,1,2001,44616,7.27
2529,#area1437,Lupin III: Honoo no Kioku - Tokyo Crisis,Special,1,1998,4218,7.28
2530,#area333,Mama wa Shougaku 4 Nensei,TV,51,1992,2863,7.28
2531,#area2734,Mazinkaiser: Shitou! Ankoku Dai Shogun,OVA,1,2003,2978,7.28
2532,#area1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Movie,1,2006,7245,7.28
2533,#area30307,Monster Musume no Iru Nichijou,TV,12,2015,333290,7.28
2534,#area2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,Movie,1,2001,2918,7.28
2535,#area21073,Puchimas!!: Petit Petit iDOLM@STER,ONA,74,2014,6763,7.28
2536,#area10448,Rain Town,ONA,1,2011,16032,7.28
2537,#area22865,Rokujouma no Shinryakusha!?,TV,12,2014,114541,7.28
2538,#area21561,Ryuugajou Nanana no Maizoukin,TV,11,2014,147495,7.28
2539,#area3624,Seimei no Kagaku: Micro Patrol,TV,26,1999,3742,7.28
2541,#area866,Slayers Premium,Movie,1,2001,15083,7.28
2542,#area33286,Strike the Blood II,OVA,8,2016,83021,7.28
2543,#area3000,Taiho Shichau zo: Full Throttle,TV,23,2007,6327,7.28
2544,#area10321,Uta no☆Prince-sama♪ Maji Love 1000%,TV,13,2011,134858,7.28
2545,#area3457,Vampire Knight,TV,13,2008,367583,7.28
2546,#area180,Vandread,TV,13,2000,63993,7.28
2547,#area201,Video Girl Ai,OVA,6,1992,18295,7.28
2548,#area38250,Xiao Lu He Xiao Lan,ONA,72,2018,437,7.28
2549,#area9332,.hack//Quantum,OVA,3,2011,32050,7.27
2550,#area2225,Alps no Shoujo Heidi,TV,52,1974,17853,7.27
2551,#area23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",Special,1,2014,29160,7.27
2552,#area34465,Ao no Exorcist: Kyoto Fujouou-hen OVA,OVA,2,2017,38418,7.27
2553,#area1736,B'T X Neo,OVA,14,1997,3519,7.27
2554,#area18441,Blood Lad: Wagahai wa Neko de wa Nai,OVA,1,2013,68580,7.27
2555,#area2666,Doraemon Movie 10: Nobita no Nippon Tanjou,Movie,1,1989,1809,7.27
2556,#area2670,Doraemon Movie 12: Nobita no Dorabian Nights,Movie,1,1991,2968,7.27
2557,#area3230,Druaga no Tou: The Aegis of Uruk,TV,12,2008,88710,7.27
2558,#area1299,Flag,ONA,13,2006,13628,7.27
2559,#area1886,Fushigiboshi no☆Futagohime Gyu!,TV,52,2006,3261,7.27
2560,#area36144,Garo: Vanishing Line,TV,24,2017,44685,7.27
2561,#area5658,Great Mazinger,TV,56,1974,3011,7.27
2562,#area958,HeatGuy J,TV,25,2002,13079,7.27
2563,#area1358,Hokuto no Ken Movie,Movie,1,1986,12854,7.27
2564,#area20457,"Inari, Konkon, Koi Iroha.",TV,10,2014,96077,7.27
2565,#area34420,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,ONA,24,2018,12861,7.27
2566,#area15617,Jinrui wa Suitai Shimashita Specials,Special,6,2012,14967,7.27
2567,#area469,Karin,TV,24,2005,130144,7.27
2568,#area32686,Keijo!!!!!!!!,TV,12,2016,196707,7.27
2569,#area274,Kiddy Grade,TV,24,2002,35724,7.27
2570,#area3229,Kimi ga Aruji de Shitsuji ga Ore de,TV,13,2008,84366,7.27
2571,#area1516,Kirarin☆Revolution,TV,153,2006,19099,7.27
2572,#area34389,Koro-sensei Quest!,ONA,12,2016,23393,7.27
2573,#area33519,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,Movie,1,2016,14421,7.27
2574,#area4903,Kyou no 5 no 2 (TV),TV,13,2008,27409,7.27
2575,#area1422,Lupin III: $1 Money Wars,Special,1,2000,3952,7.27
2576,#area2736,Mojakou,TV,74,1995,1538,7.27
2577,#area1329,Ohoshi-sama no Rail,Movie,1,1993,2011,7.27
2578,#area460,One Piece Movie 2: Nejimaki-jima no Daibouken,Movie,1,2001,49957,7.27
2579,#area2385,One Piece: Jango no Dance Carnival,Movie,1,2001,26356,7.27
2580,#area2386,One Piece: Yume no Soccer Ou!,Movie,1,2002,28489,7.27
2581,#area9981,Phi Brain: Kami no Puzzle,TV,25,2011,81397,7.27
2582,#area5504,Shinkyoku Soukai Polyphonica Crimson S,TV,12,2009,20309,7.27
2583,#area11341,Tantei Opera Milky Holmes Dai 2 Maku,TV,12,2012,14236,7.27
2584,#area3594,Tears to Tiara,TV,26,2009,60130,7.27
2585,#area14835,The iDOLM@STER Shiny Festa,OVA,3,2012,13045,7.27
2586,#area37722,Uchi no Maid ga Uzasugiru!,TV,12,2018,45214,7.27
2587,#area34604,UQ Holder! OVA,OVA,3,2017,10608,7.27
2588,#area3593,Utawarerumono OVA,OVA,3,2009,16245,7.27
2589,#area3322,Wagaya no Oinari-sama.,TV,24,2008,26351,7.27
2590,#area38491,Xing Chen Bian,ONA,12,2018,374,7.27
2591,#area8894,Yume-iro Pâtissière: Mune Kyun Tropical Island!,Special,1,2010,7502,7.27
2592,#area2825,Arabian Nights: Sindbad no Bouken (TV),TV,52,1975,3802,7.26
2593,#area21437,Buddy Complex,TV,13,2014,58554,7.26
2594,#area12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,TV,13,2012,222927,7.26
2595,#area24031,Denki-gai no Honya-san,TV,12,2014,86448,7.26
2596,#area9379,Denpa Onna to Seishun Otoko,TV,12,2011,201982,7.26
2597,#area37863,Diamond Fusion,Movie,1,2012,1432,7.26
2599,#area2634,Doraemon: Doraemon Comes Back,Special,1,1981,1121,7.26
2600,#area2222,Dr. Slump: Arale-chan,TV,243,1981,8219,7.26
